GB_ACC,GSM29537,GSM29638,GSM29643,GSM29644,GSM29645,GSM29646,GSM29647,GSM29648,GSM29649,GSM29650,GSM29651,GSM29652,GSM29653,ID
BE504097,65.6,81.6,96.4,72.4,115.6,59.6,38.4,38.8,25.4,39.2,76.5,70.0,66.3,229763_at
AW629527,48.2,7.2,5.5,11.6,5.7,4.9,13.4,24.0,4.3,33.9,15.1,5.6,9.7,229764_at
AW511239,4.1,51.4,61.6,70.0,5.9,61.8,105.0,106.1,77.8,8.4,47.4,52.0,51.0,229765_at
AW264273,113.6,172.6,139.7,152.2,53.2,139.4,139.1,76.4,118.5,84.0,125.6,124.5,162.8,229766_at
AA012848,12.4,5.6,13.8,41.4,11.2,9.1,17.5,11.6,14.1,20.7,8.7,49.5,8.6,229767_at
AI694767,72.8,115.6,150.6,100.5,181.7,159.0,228.8,187.3,211.6,209.4,177.2,219.7,159.5,229768_at
AW295559,46.3,71.4,64.2,11.3,21.3,82.0,89.8,64.0,29.1,17.7,21.0,18.1,10.8,229769_at
AI041543,13.3,12.3,10.5,11.7,14.1,20.0,9.3,10.8,16.9,10.9,17.1,10.4,12.9,229770_at
AI290653,78.8,108.5,86.6,97.9,98.7,49.8,93.3,106.4,105.7,183.2,87.0,149.5,126.9,229771_at
AA789269,191.2,188.5,252.5,179.9,263.0,124.4,53.9,143.3,291.4,299.2,211.7,188.5,226.4,229772_at
AW293341,36.1,35.3,80.0,60.5,69.8,132.1,121.6,143.1,134.7,87.6,89.8,117.8,109.9,229773_at
R41728,26.6,46.6,20.0,50.9,79.1,49.5,23.6,44.4,124.0,37.7,97.3,128.9,52.4,229774_at
AI480107,64.0,70.8,54.7,59.2,65.5,55.8,77.7,90.3,81.9,82.6,67.7,79.2,63.6,229775_s_at
AW138118,414.0,368.9,396.9,208.3,456.1,542.4,579.6,533.2,387.9,493.5,296.1,442.1,291.0,229776_at
AA863031,8.5,14.8,32.2,25.6,23.7,22.3,163.3,21.1,33.6,29.1,17.8,21.7,20.3,229777_at
BE326710,2.4,2.0,1.0,14.4,3.9,5.6,31.7,8.6,9.0,31.8,4.6,17.6,6.5,229778_at
BF476080,52.5,60.9,51.2,62.3,28.7,104.5,47.1,62.8,42.3,70.3,69.0,97.1,23.6,229779_at
BF434409,154.8,170.9,133.8,194.3,189.0,169.9,159.3,207.7,124.6,246.7,258.4,328.6,268.4,229780_at
AW005640,112.1,128.4,105.3,101.5,173.4,169.1,153.7,134.5,149.4,157.7,141.7,271.4,97.3,229781_at
BE468066,13.5,6.3,13.9,12.8,16.7,6.7,17.4,15.9,13.3,11.0,10.2,10.9,14.4,229782_at
AI523593,21.1,10.9,63.9,31.5,20.5,36.2,119.4,104.8,15.0,76.2,17.4,76.3,20.2,229783_at
AA234096,426.7,264.4,452.5,370.2,374.7,249.0,292.8,178.6,344.4,324.7,409.6,576.3,324.1,229784_at
BF939071,41.1,16.0,65.1,5.0,9.1,49.1,66.1,45.0,111.8,75.9,16.1,40.8,115.8,229785_at
AI955001,230.4,161.2,278.3,211.5,241.3,218.5,316.5,204.9,254.2,252.8,429.3,312.6,283.0,229786_at
AI742039,71.7,66.8,70.2,22.1,62.1,21.5,58.8,68.8,60.8,54.2,42.7,58.8,77.5,229787_s_at
AA460713,78.6,19.7,23.6,77.7,40.8,75.1,25.6,38.1,83.4,95.5,116.4,25.5,25.4,229788_s_at
N64757,17.4,15.4,22.0,18.3,26.0,22.5,17.5,8.5,15.1,12.8,30.7,11.8,8.7,229789_at
AW006832,276.1,185.5,162.2,240.0,257.0,120.4,92.0,99.9,106.6,87.5,149.9,95.3,106.1,229790_at
N32611,95.6,85.7,78.5,120.0,82.1,61.1,95.9,80.5,17.3,23.1,87.3,24.8,30.0,229791_at
AL578103,51.7,158.7,86.6,101.8,8.1,52.2,85.1,157.7,109.7,30.6,72.7,22.0,60.0,229792_at
AI656964,116.0,135.4,139.6,118.4,158.2,190.2,153.7,183.8,202.3,136.9,104.6,123.9,122.9,229793_at
BE550717,81.3,46.8,83.1,18.7,40.3,58.9,63.4,58.3,114.8,61.9,72.8,45.2,102.2,229794_at
AI701591,12.0,5.3,16.9,14.6,4.6,9.7,33.2,26.4,67.3,54.5,57.5,60.2,47.4,229795_at
AI554514,104.9,113.3,20.3,94.6,39.3,64.0,129.4,46.4,24.6,114.3,30.4,36.1,93.2,229796_at
AI636080,18.8,24.0,46.0,109.7,71.6,101.4,59.4,31.7,97.4,89.6,50.8,122.6,81.8,229797_at
BE467053,396.2,448.5,521.1,658.1,672.1,316.0,213.2,318.5,269.3,156.5,366.6,197.1,240.0,229798_s_at
AI569787,62.2,47.8,144.0,77.3,89.2,113.8,35.8,67.4,27.1,80.4,100.3,67.7,89.0,229799_s_at
AI129626,99.4,66.8,154.5,70.1,99.2,252.1,144.7,130.8,228.8,131.5,87.6,117.2,100.3,229800_at
AI640157,803.3,599.1,806.8,935.0,409.7,546.1,484.3,541.7,601.6,553.6,715.4,477.5,432.5,229801_at
AA147884,806.7,688.7,864.7,982.1,371.9,1705.9,1327.0,774.2,928.0,1241.7,1336.5,1532.3,1397.8,229802_at
AI347000,313.5,500.6,346.8,527.4,425.6,341.7,407.1,276.1,306.6,231.3,312.5,260.0,373.0,229803_s_at
AW169333,68.7,94.9,65.0,65.8,23.1,34.2,68.7,103.5,233.1,51.3,85.6,80.1,153.0,229804_x_at
AI363193,212.3,153.4,249.4,273.6,317.2,428.9,276.2,257.9,449.7,524.7,274.7,466.3,311.2,229805_at
AI304951,20.0,24.8,31.4,34.3,38.5,24.7,15.1,26.1,19.1,24.0,26.2,23.5,21.7,229806_at
AI333867,171.8,154.4,121.0,114.2,219.6,256.9,53.6,147.5,256.4,215.4,270.5,197.7,237.8,229807_s_at
AI344306,13.3,22.3,18.2,9.3,18.9,59.7,54.3,68.9,42.6,53.2,48.2,60.2,78.4,229808_at
AW445212,99.6,92.5,99.3,99.7,54.1,72.4,87.9,94.0,92.1,71.8,123.6,117.4,149.5,229809_at
AI796536,226.1,281.1,289.4,317.4,243.4,421.5,294.4,365.4,338.1,277.9,252.4,284.7,246.7,229810_at
AI307745,36.4,46.2,19.6,7.9,79.3,23.0,39.2,38.6,33.7,50.3,73.1,26.1,22.8,229811_at
BE645018,133.3,82.6,76.8,101.4,130.4,188.7,78.6,97.9,162.8,20.9,40.0,49.9,59.6,229812_at
BF512907,751.0,593.2,558.7,757.5,1129.2,547.9,701.9,524.2,619.4,228.8,448.5,328.9,514.0,229813_x_at
BG149337,76.9,55.1,32.3,61.4,103.9,101.7,72.6,128.3,119.4,60.2,88.7,100.6,55.2,229814_at
AI767727,32.1,14.7,11.9,13.7,13.8,10.8,8.9,9.6,10.3,37.9,9.4,16.0,16.0,229815_at
AI989799,30.1,60.6,55.5,48.0,37.7,70.5,28.1,56.1,101.2,56.8,32.1,51.3,50.7,229816_at
AI452715,62.9,212.1,311.7,279.3,319.2,335.3,131.4,307.5,328.9,423.9,283.8,491.7,476.1,229817_at
AL359592,76.8,49.6,78.5,27.9,61.9,59.0,7.0,9.9,46.6,79.0,71.8,73.2,52.4,229818_at
AI022193,345.6,267.2,302.3,436.3,309.3,383.6,329.1,247.3,187.7,483.1,525.9,422.4,341.6,229819_at
BF509179,20.7,10.4,50.1,22.0,62.0,17.8,25.6,9.2,30.4,8.9,23.9,59.8,23.4,229820_at
AI378500,37.5,43.4,46.6,47.2,56.5,15.7,52.4,47.0,44.6,77.4,62.4,62.5,52.7,229821_at
AA564926,133.4,127.4,34.5,89.6,258.5,80.3,49.8,95.0,119.8,125.0,130.9,35.4,66.5,229822_at
AV702357,54.0,64.1,59.2,51.3,59.2,39.3,24.5,45.1,20.3,33.1,70.3,123.8,6.5,229823_at
AL133706,184.2,188.7,92.9,67.9,105.1,170.0,103.6,289.9,45.9,174.6,101.1,149.8,82.4,229824_at
AI951666,27.6,90.8,162.1,132.3,33.6,151.5,101.7,29.8,29.7,147.1,138.1,143.6,65.9,229825_at
BF573638,77.7,86.0,19.7,81.3,25.0,20.2,153.2,95.3,12.3,16.1,18.1,9.2,17.7,229826_at
AW131721,10.8,15.7,13.1,101.4,20.5,11.5,20.9,15.2,25.3,13.8,25.6,9.6,24.8,229827_at
AL044007,75.0,108.6,69.7,67.9,50.9,109.1,73.7,94.7,182.6,90.8,63.3,86.6,98.2,229828_at
AA429735,151.0,69.5,119.0,144.8,167.1,167.0,111.7,172.2,158.6,169.9,133.3,215.5,233.6,229829_at
AW205919,78.8,146.4,1023.1,549.1,240.2,21.1,40.8,53.0,9.2,32.8,65.2,10.7,273.5,229830_at
BE221817,58.4,44.7,33.4,56.3,24.0,85.8,21.8,105.7,215.4,21.5,33.3,122.2,59.4,229831_at
AA878988,115.7,108.1,188.5,129.5,106.7,164.7,93.3,120.2,87.0,124.0,62.1,129.9,88.9,229832_x_at
BF507533,156.0,92.2,167.9,155.0,81.1,224.0,131.2,169.1,167.7,51.1,136.6,273.1,161.8,229833_at
AI937201,8.5,26.8,32.5,39.5,39.5,11.2,38.6,49.0,65.7,37.0,24.6,44.5,21.9,229834_at
AA004210,184.8,99.1,112.3,57.9,52.5,150.8,88.2,136.0,228.9,76.0,42.6,153.7,86.0,229835_s_at
BE646575,46.4,49.7,25.4,31.6,108.4,68.8,28.8,15.0,34.2,23.7,124.4,131.8,68.5,229836_s_at
AA534630,196.1,190.7,146.3,75.3,160.4,174.7,131.4,34.0,178.8,93.4,116.3,132.8,32.1,229837_s_at
AI377271,247.8,258.6,287.7,164.6,105.0,295.3,231.5,254.6,260.6,194.0,77.4,133.7,187.7,229838_at
AI799784,14.4,9.2,2.9,5.9,19.5,18.2,12.1,15.9,5.8,8.6,12.9,8.7,14.2,229839_at
AW026036,131.6,72.7,43.6,20.3,15.1,17.6,10.7,46.8,36.4,26.3,10.0,48.6,31.3,229840_at
BF223464,367.7,290.2,239.6,297.2,256.3,269.3,273.2,272.5,143.7,215.9,157.0,194.9,245.9,229841_at
AA527180,60.1,50.1,42.2,23.6,15.4,30.5,17.0,24.6,40.5,24.6,26.9,21.5,64.9,229842_at
BE962867,26.8,4.4,6.3,7.6,5.9,7.5,2.9,8.8,67.3,8.1,7.9,48.4,12.8,229843_at
AI699465,354.0,175.1,235.5,221.9,222.3,301.7,276.7,220.3,291.1,102.7,179.2,106.0,225.8,229844_at
BF939919,350.6,241.7,269.9,365.5,246.0,255.8,237.1,173.7,180.3,251.8,363.5,316.0,290.1,229845_at
BF939919,487.0,665.7,496.5,639.5,399.4,277.7,435.1,220.3,285.3,646.2,488.2,683.8,941.1,229846_s_at
BF434653,100.2,153.8,106.0,134.2,64.9,90.2,82.4,26.4,86.5,41.1,19.1,122.4,76.7,229847_at
W72653,66.4,66.7,36.5,20.5,72.3,42.0,14.0,15.3,35.8,62.3,34.9,46.4,44.5,229848_at
AI807950,366.1,1220.4,1013.1,1129.1,993.5,1169.5,1483.6,651.2,1356.1,1004.7,1002.5,508.8,804.2,229849_at
N30152,236.6,148.1,311.7,207.8,271.5,288.6,251.0,220.5,296.5,259.1,177.3,273.2,358.8,229850_at
H63435,71.2,105.6,63.6,138.1,106.1,86.5,60.1,75.4,192.4,89.3,172.2,134.1,160.5,229851_s_at
AW779092,69.5,153.5,75.0,95.8,98.9,81.7,87.6,94.2,73.0,171.0,61.9,123.5,95.6,229852_at
AI432167,73.6,29.3,24.8,23.4,27.8,34.6,36.6,26.3,29.1,17.5,36.3,32.8,17.1,229853_at
AW614056,108.3,110.8,199.0,215.6,447.3,235.6,280.2,269.0,239.6,327.4,290.4,373.5,313.1,229854_at
AA779208,22.4,26.7,44.2,35.0,16.3,20.6,13.3,49.3,19.0,11.3,20.9,20.3,12.5,229855_at
H08822,177.1,26.2,50.8,80.8,65.9,71.5,53.2,45.4,19.9,48.6,206.1,51.2,34.3,229856_s_at
AW117584,129.4,27.8,63.5,30.5,28.9,47.0,20.1,5.9,5.0,9.4,45.5,90.5,53.2,229857_s_at
AU146893,34.6,14.0,28.6,98.1,37.2,39.0,87.1,142.3,17.7,8.7,10.8,34.2,27.5,229858_at
AI690006,4.0,10.9,6.3,10.2,16.2,24.3,77.8,5.4,6.6,16.2,6.4,13.5,10.2,229859_at
AI341602,2738.5,1525.5,1649.0,1785.1,2236.0,1232.9,1306.5,1617.9,1023.9,1065.5,1202.2,914.0,936.2,229860_x_at
N66669,126.5,111.9,117.9,88.2,163.2,138.0,113.5,66.0,48.7,6.0,94.5,98.5,114.7,229861_at
W63776,562.4,490.2,451.2,489.1,422.3,190.4,324.7,410.5,216.4,385.1,289.8,343.1,357.8,229862_x_at
BE503382,256.9,552.8,418.7,692.4,782.8,470.8,519.9,378.3,250.8,340.7,496.4,301.4,339.5,229863_s_at
BE503382,202.7,31.2,171.4,309.7,339.4,280.3,200.0,141.3,206.5,130.4,203.9,259.2,260.3,229864_at
AW058617,250.4,171.1,169.2,285.3,139.1,123.1,135.1,503.2,141.0,246.9,262.0,188.2,221.4,229865_at
AI826125,62.9,102.9,107.8,119.0,49.9,90.8,100.8,60.0,58.2,51.4,79.4,62.0,61.8,229866_at
AA516493,99.5,131.5,258.2,229.3,400.3,86.3,310.4,174.7,192.4,203.5,197.2,242.2,219.4,229867_at
AA129612,6.3,4.9,10.9,7.5,9.8,10.2,42.5,4.8,6.6,8.2,12.6,8.1,22.2,229868_s_at
AW170044,6.8,7.4,25.4,40.5,20.0,20.7,50.0,115.7,14.6,122.4,93.7,56.3,52.3,229869_at
AA007424,94.6,17.1,24.8,29.8,11.0,33.0,94.1,47.2,9.3,11.1,14.6,11.5,8.8,229870_at
W74622,205.7,120.3,244.3,184.2,359.6,64.6,171.0,336.4,290.6,311.1,491.8,497.2,330.5,229871_at
AA532655,296.4,179.1,264.3,195.5,427.2,173.1,269.0,341.8,135.2,151.0,173.2,148.7,164.1,229872_s_at
AI391633,283.6,420.1,182.3,274.7,245.0,185.9,146.9,188.9,23.0,305.1,192.2,44.8,155.3,229873_at
BE865517,586.1,498.6,273.5,718.2,383.5,456.5,602.9,397.0,445.9,375.7,606.3,629.8,294.8,229874_x_at
AI363193,11.9,13.7,24.2,21.6,39.6,36.4,22.5,28.7,14.3,32.8,22.8,14.3,20.1,229875_at
BE503584,68.8,108.8,98.4,84.7,102.2,77.0,103.4,98.9,118.9,108.5,83.2,30.7,110.4,229876_at
BF058828,29.5,25.4,64.9,43.2,43.5,18.9,41.8,54.4,27.4,55.3,65.5,52.1,33.9,229877_at
AI627965,15.2,10.1,12.8,15.9,6.4,13.9,33.4,29.4,47.2,30.5,12.2,43.3,30.6,229878_at
BF059124,156.3,47.3,41.7,91.3,41.4,218.8,55.0,43.0,39.4,43.6,121.1,161.0,98.0,229879_at
H28731,18.3,10.3,21.7,9.1,24.2,11.1,16.9,23.0,6.5,9.7,9.0,9.3,9.1,229880_at
R41200,217.3,129.6,111.9,14.4,20.3,15.9,140.6,18.0,70.6,110.8,131.8,21.5,23.7,229881_at
AA961515,61.5,109.4,161.1,179.0,220.8,224.8,264.1,243.6,226.8,328.8,232.1,346.9,289.8,229882_at
AI524330,211.6,143.6,221.8,205.3,281.2,258.2,346.5,209.6,159.2,237.6,249.8,248.7,210.6,229883_at
AA187325,671.4,495.4,319.5,331.1,577.0,468.7,387.9,349.9,495.2,199.2,313.3,258.7,258.5,229884_s_at
BF512183,85.2,92.8,104.6,65.3,84.8,180.3,178.2,115.6,226.6,122.7,62.7,32.5,166.9,229885_at
AA502768,35.1,28.3,46.5,39.8,47.2,59.8,64.2,56.5,58.8,86.5,61.9,64.3,85.1,229886_at
AI672049,272.7,234.4,340.5,306.7,453.8,467.5,288.1,381.3,289.0,318.1,310.7,371.6,308.7,229887_at
AA861435,31.7,32.6,42.6,38.5,11.5,77.2,41.9,67.6,13.9,109.3,15.9,55.0,91.2,229888_at
AW137009,18.8,8.2,20.9,26.7,21.6,17.6,18.9,13.3,15.5,23.0,29.8,10.3,23.6,229889_at
AI799702,562.0,255.7,219.4,199.5,391.2,246.8,197.8,20.4,72.5,147.6,140.8,267.4,185.3,229890_at
AI630799,224.7,249.2,131.7,147.6,129.5,180.9,249.2,164.5,267.6,234.2,214.7,187.0,176.0,229891_x_at
AW628843,277.8,95.5,104.5,163.3,305.7,41.2,174.8,61.2,100.3,19.9,122.0,156.5,101.2,229892_at
BF589413,172.2,80.1,79.6,30.9,45.5,158.3,117.1,60.3,129.4,112.2,89.0,134.9,194.3,229893_at
AI858067,247.3,214.9,302.1,289.1,398.8,328.4,244.7,245.3,227.8,228.6,256.6,283.4,283.3,229894_s_at
AI377384,189.4,191.3,213.9,259.8,299.1,334.5,215.2,253.0,371.5,373.7,288.7,292.7,256.3,229895_s_at
H41907,39.8,58.1,30.4,44.8,47.7,11.7,35.9,13.9,41.0,24.0,23.7,29.1,17.1,229896_at
BF195808,163.2,119.5,167.4,191.2,221.1,314.2,348.9,72.3,73.5,95.8,223.6,86.4,64.2,229897_at
AI141426,273.6,375.5,270.7,277.4,219.7,46.2,223.2,259.1,236.9,256.4,240.7,190.5,201.2,229898_at
AI625235,5.2,6.5,19.2,6.1,5.7,6.8,15.3,54.6,17.4,6.1,3.3,7.2,4.1,229899_s_at
AL576908,181.7,179.1,239.1,257.6,184.2,159.9,188.0,218.7,204.1,192.1,150.7,306.8,240.4,229900_at
AI056483,12.0,7.3,18.1,19.1,11.9,15.6,13.0,13.3,14.2,44.0,17.1,21.3,16.9,229901_at
AW083785,49.3,50.2,121.6,55.2,79.7,13.8,4.9,13.7,66.7,42.9,5.1,21.2,6.1,229902_at
AI632212,68.7,65.4,128.7,84.5,115.9,207.7,38.6,79.9,125.5,96.1,80.1,148.7,43.8,229903_x_at
AA058532,9.9,12.2,17.6,14.1,17.7,8.4,7.9,8.9,8.3,20.2,18.8,17.9,10.1,229904_at
N92500,726.5,777.1,615.4,754.3,444.3,622.0,452.8,589.6,453.8,448.8,466.9,479.0,530.7,229905_at
BF194773,160.6,102.6,133.8,104.4,100.5,58.5,144.1,45.4,96.2,58.6,32.7,64.0,82.3,229906_at
AW058634,60.3,17.8,58.2,59.6,48.9,9.5,58.3,7.8,19.9,39.8,24.8,59.2,18.5,229907_at
BF338332,274.8,397.8,452.8,224.6,478.8,333.7,250.5,227.3,330.0,257.9,262.9,273.7,430.0,229908_s_at
AI654238,70.9,27.6,34.8,82.0,59.7,71.5,41.4,99.1,16.1,100.0,41.0,28.8,14.9,229909_at
AI797276,140.0,152.9,84.8,83.5,188.2,171.2,169.1,168.3,153.2,280.9,163.0,208.1,140.0,229910_at
AW150305,14.4,20.6,14.1,7.3,46.9,16.9,10.8,7.6,9.7,23.1,11.1,27.6,22.4,229911_at
AL042166,103.9,127.6,164.3,170.8,134.6,89.9,93.1,98.2,115.6,96.9,154.3,160.4,125.0,229912_at
BF940911,217.1,120.0,142.4,184.2,127.5,189.1,171.2,186.8,182.5,44.0,154.3,160.4,190.9,229913_at
AU148141,98.5,77.6,147.1,88.5,235.1,124.5,204.8,205.2,141.5,175.4,41.4,139.4,158.5,229914_at
AI347361,3.7,9.7,11.7,14.8,11.4,11.2,24.7,16.6,12.7,11.6,8.9,16.8,12.1,229915_at
AU146204,46.8,12.1,7.8,53.1,28.3,65.9,27.0,122.5,47.2,70.0,37.7,16.5,40.0,229916_at
BE551002,4.6,5.2,6.7,14.1,8.7,8.4,7.4,12.0,6.2,10.0,4.8,8.6,7.7,229917_at
AB046860,63.4,37.1,92.6,38.5,17.1,19.7,56.0,57.6,67.9,33.6,66.3,149.6,43.7,229918_at
BE562805,310.8,453.1,295.1,412.8,511.5,450.2,390.8,292.8,424.4,508.2,375.1,405.5,436.9,229919_at
AI742582,228.2,216.1,154.2,207.8,260.0,221.3,221.0,184.0,208.2,279.8,282.9,327.2,278.0,229920_at
BF196255,73.4,64.1,97.5,105.8,64.9,112.5,73.1,95.8,41.5,65.9,80.7,61.4,54.2,229921_at
AI052709,86.8,39.3,17.8,51.3,24.3,13.3,16.1,22.0,12.8,18.6,15.4,48.6,21.4,229922_at
AK026322,79.5,75.8,111.5,64.0,152.5,110.3,39.7,61.0,79.9,51.7,78.8,98.4,99.9,229923_at
AI703128,14.2,18.9,18.5,19.6,15.3,19.3,16.4,13.3,15.1,18.9,17.6,18.2,14.1,229924_s_at
AI333058,52.5,168.2,127.2,49.9,186.9,190.4,62.9,39.3,27.8,35.0,61.2,48.2,130.8,229925_at
AI633738,56.8,58.3,50.6,73.0,71.3,52.3,56.9,26.6,116.4,71.4,41.4,57.2,58.3,229926_at
BE222220,73.4,114.3,112.6,116.7,147.8,131.3,141.1,150.9,118.3,217.7,157.2,204.0,171.3,229927_at
AI056347,97.6,50.2,120.7,51.9,88.8,62.0,47.6,49.2,15.0,70.1,46.6,82.1,59.9,229928_at
AL563476,17.5,23.5,40.7,15.6,20.4,37.8,24.7,19.1,27.0,16.0,25.0,35.6,26.5,229929_at
Z83851,64.5,72.4,20.2,39.1,134.3,85.5,64.1,55.0,21.2,21.4,28.2,45.9,42.9,229930_at
BE799207,9.8,21.2,8.4,16.8,49.1,66.2,37.1,18.4,12.1,34.7,15.0,24.5,26.5,229931_at
AV723710,317.1,165.1,259.8,101.5,139.8,274.6,226.4,197.1,125.7,281.7,105.8,178.8,146.7,229932_at
AW295407,103.9,90.5,147.8,183.4,229.0,152.6,131.4,164.1,97.6,146.7,251.2,197.1,175.9,229933_at
N39230,4.9,2.9,9.1,5.3,6.5,5.4,4.8,5.6,5.2,13.2,9.4,9.4,5.5,229934_at
BF057352,7.0,9.5,7.4,12.4,24.6,17.4,10.2,6.7,13.5,19.8,20.4,18.9,18.1,229935_s_at
AA694259,136.7,129.6,147.0,113.3,243.1,49.8,168.8,198.1,268.0,204.5,344.4,315.6,272.3,229936_at
AI681260,1.6,3.1,2.9,4.4,3.4,3.5,5.5,15.0,2.4,6.3,2.0,6.0,2.9,229937_x_at
BF476051,11.1,24.5,40.7,12.1,67.9,42.6,8.5,61.4,158.0,114.8,31.3,78.7,92.3,229938_at
AA926664,153.6,148.6,261.0,132.3,240.1,345.5,273.0,275.6,210.0,238.2,288.3,299.5,293.3,229939_at
BF448048,107.9,106.1,96.3,73.6,73.1,45.4,77.1,7.5,77.6,29.9,58.4,72.2,84.0,229940_at
AV709550,8.0,107.0,88.3,157.5,149.8,104.8,28.1,115.8,40.4,22.9,32.8,18.4,88.5,229941_at
AW024890,616.5,307.9,519.9,45.9,238.2,758.9,810.8,509.3,936.2,186.1,221.4,246.0,535.8,229942_at
BF939833,657.8,445.6,589.9,335.1,439.8,391.7,482.4,586.7,546.9,446.3,387.6,552.1,480.3,229943_at
AU153412,16.8,46.2,46.1,28.0,18.4,41.8,63.4,27.5,42.2,87.5,35.5,55.1,41.6,229944_at
AW057909,103.3,75.9,151.2,113.0,88.3,116.0,149.7,33.0,69.6,104.2,92.2,81.2,73.9,229945_at
BF056651,125.6,282.2,262.6,269.7,99.6,115.1,58.1,109.9,100.1,124.9,145.2,98.5,236.2,229946_at
AI088609,6.3,5.6,13.1,7.3,37.0,6.7,8.9,4.2,48.2,87.9,6.1,16.1,24.5,229947_at
BF511763,201.1,173.8,115.1,153.6,322.5,153.4,183.0,171.0,203.4,144.5,172.1,154.7,137.7,229948_at
AA554827,483.4,408.6,345.3,293.0,359.9,366.5,526.4,359.4,247.8,545.0,466.7,484.9,532.2,229949_at
N79572,13.8,4.6,6.1,30.8,41.5,19.5,91.9,21.1,54.5,114.6,39.3,8.9,159.6,229950_s_at
H24473,44.6,45.6,43.4,9.3,11.0,80.3,48.9,71.9,103.7,121.7,88.3,187.4,71.1,229951_x_at
AI936724,33.8,26.3,12.0,7.5,32.4,20.1,16.3,5.5,22.8,18.4,27.0,43.1,18.8,229952_at
AI742190,26.5,3.8,16.9,2.3,3.5,29.9,11.3,2.3,31.7,43.6,20.4,64.8,38.2,229953_x_at
AI025415,36.5,16.7,107.0,8.3,104.3,6.7,41.6,25.8,17.5,41.0,29.5,25.5,20.2,229954_at
AW772096,71.2,101.4,86.6,86.0,116.0,111.6,127.3,120.2,203.1,152.9,142.7,235.1,131.4,229955_at
AI659426,5.1,12.7,5.5,17.1,20.9,5.1,43.8,27.2,37.6,29.8,22.1,45.7,41.8,229956_at
BF446281,85.2,30.6,23.7,27.7,10.2,30.0,7.2,31.5,5.8,38.3,15.4,15.9,64.1,229957_at
W93695,197.7,181.8,138.9,211.9,334.5,40.5,213.1,7.8,195.0,300.8,277.5,329.4,328.4,229958_at
BE670622,59.8,19.3,35.1,28.4,31.5,22.8,91.8,108.4,10.4,167.6,39.3,42.5,13.3,229959_at
AW771625,46.1,50.8,48.3,63.9,18.2,104.0,41.8,30.0,11.5,59.2,32.7,9.0,14.0,229960_at
AI871270,5.7,7.5,16.8,14.6,5.9,9.0,8.6,10.0,14.4,19.2,6.1,11.8,11.8,229961_x_at
W68731,96.4,151.6,67.8,191.1,140.2,170.6,120.7,66.0,100.9,23.5,129.9,136.1,122.2,229962_at
AV726956,43.9,8.4,24.4,29.1,9.9,24.5,46.3,39.9,20.8,37.2,179.5,27.3,24.0,229963_at
AI380443,27.8,63.0,78.9,93.0,132.5,118.4,96.2,114.4,167.3,143.8,142.1,201.0,132.6,229964_at
AI653673,23.4,29.4,34.9,34.7,46.8,34.0,23.8,26.2,22.8,50.4,55.9,51.8,50.5,229965_at
AW089574,175.5,201.4,268.3,250.4,264.8,337.9,286.5,213.2,231.6,162.7,327.7,428.6,321.6,229966_at
AA778552,19.0,86.3,125.8,97.3,142.3,160.3,148.8,108.7,103.1,29.6,25.7,63.8,97.1,229967_at
AA504245,15.1,176.0,110.0,117.6,72.6,32.3,141.1,115.3,120.8,153.7,84.7,173.4,110.7,229968_at
AV723931,138.0,152.9,125.8,107.7,130.5,197.2,152.7,163.1,267.3,180.4,107.9,133.3,145.3,229969_at
BE672291,7.0,54.6,27.8,35.4,18.9,59.2,51.7,45.2,46.8,32.9,42.8,16.8,72.1,229970_at
BF057784,13.9,10.2,24.4,11.4,19.6,29.0,19.3,11.3,30.5,15.5,22.0,22.3,72.4,229971_at
AI096642,12.9,11.0,15.0,11.4,7.6,15.4,12.5,97.1,28.3,240.1,109.7,102.3,129.3,229972_at
AI827930,1.6,8.5,41.8,14.1,4.8,1.7,19.6,12.9,10.4,6.6,6.5,20.4,6.6,229973_at
AA234305,187.3,130.8,243.7,126.9,198.8,91.6,77.4,102.8,79.0,23.4,65.9,29.3,77.1,229974_at
AI826437,9.2,47.6,15.3,44.5,37.6,68.6,95.8,19.0,19.3,9.2,35.6,11.1,13.5,229975_at
AW188190,36.6,62.3,122.9,87.2,112.0,71.0,80.5,50.3,73.7,29.0,93.7,84.6,163.9,229976_at
AI700664,198.9,179.8,124.3,272.6,110.6,156.5,206.6,112.5,100.5,204.8,201.7,154.1,218.0,229977_at
AU143918,14.1,13.6,15.5,14.2,10.9,12.9,10.9,18.0,21.6,19.1,8.4,21.0,11.5,229978_at
BE139246,86.0,53.2,32.2,41.4,20.3,16.0,5.5,9.4,16.0,6.9,47.5,23.0,14.4,229979_x_at
AA131508,2336.4,922.6,995.1,721.9,721.0,656.2,818.1,396.7,887.7,866.3,592.0,1230.5,944.1,229980_s_at
AA131508,80.4,16.2,65.0,71.4,55.1,27.4,93.2,46.1,76.6,10.4,58.4,61.9,6.4,229981_at
AW195525,507.4,493.7,334.8,310.7,352.7,664.6,607.9,465.5,262.5,131.9,214.8,308.4,301.1,229982_at
AI610112,182.5,160.3,150.4,138.4,74.2,104.6,85.3,102.0,146.6,114.8,78.8,76.5,82.5,229983_at
AI971519,233.4,348.5,165.9,241.0,186.4,263.1,236.0,236.3,231.5,203.8,200.4,164.5,208.3,229984_at
